"8659";"1";"Respuesta negativa a la solicitud de información"
"8659";"6";"Debido funcionamiento del órgano/servicio"
"8660";"3";"La información entregada no corresponde a la solicitada"
"8661";"1";"Respuesta negativa a la solicitud de información"
"8661";"6";"Debido funcionamiento del órgano/servicio"
"8662";"17";"Otros"
"8662";"30";"Otros"
"8663";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8663";"16";"La información está desactualizada"
"8663";"14";"El acceso a la información no es expedito"
"8663";"15";"La información es incompleta"
"8663";"13";"La información no está disponible en forma permanente"
"8663";"21";"Personal y sus remuneraciones"
"8663";"19";"Facultades, funciones y atribuciones de unidades internas"
"8663";"26";"Contrataciones"
"8663";"27";"Transferencias de fondos públicos"
"8663";"25";"Mecanismos de participación ciudadana"
"8664";"2";"No recibió respuesta a su solicitud"
"8665";"2";"No recibió respuesta a su solicitud"
"8666";"3";"La información entregada no corresponde a la solicitada"
"8667";"2";"No recibió respuesta a su solicitud"
"8668";"2";"No recibió respuesta a su solicitud"
"8668";"12";"Otras"
"8669";"12";"Otras"
"8669";"2";"No recibió respuesta a su solicitud"
"8670";"14";"El acceso a la información no es expedito"
"8670";"30";"Otros"
"8671";"14";"El acceso a la información no es expedito"
"8671";"16";"La información está desactualizada"
"8671";"17";"Otros"
"8671";"13";"La información no está disponible en forma permanente"
"8671";"15";"La información es incompleta"
"8671";"21";"Personal y sus remuneraciones"
"8672";"21";"Personal y sus remuneraciones"
"8672";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8672";"22";"Marco normativo aplicable"
"8672";"19";"Facultades, funciones y atribuciones de unidades internas"
"8672";"18";"Organigrama"
"8672";"25";"Mecanismos de participación ciudadana"
"8672";"24";"Actos y documentos publicados en el Diario Oficial"
"8672";"23";"Actos y resoluciones con efectos sobre terceros"
"8672";"27";"Transferencias de fondos públicos"
"8672";"26";"Contrataciones"
"8672";"15";"La información es incompleta"
"8672";"13";"La información no está disponible en forma permanente"
"8672";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8672";"28";"Presupuesto asignado y su ejecución"
"8673";"1";"Respuesta negativa a la solicitud de información"
"8673";"12";"Otras"
"8674";"12";"Otras"
"8674";"2";"No recibió respuesta a su solicitud"
"8675";"1";"Respuesta negativa a la solicitud de información"
"8675";"12";"Otras"
"8676";"12";"Otras"
"8676";"1";"Respuesta negativa a la solicitud de información"
"8677";"2";"No recibió respuesta a su solicitud"
"8677";"12";"Otras"
"8678";"12";"Otras"
"8678";"8";"No se encuentra la información"
"8678";"4";"Otras"
"8678";"1";"Respuesta negativa a la solicitud de información"
"8679";"1";"Respuesta negativa a la solicitud de información"
"8679";"2";"No recibió respuesta a su solicitud"
"8679";"4";"Otras"
"8679";"8";"No se encuentra la información"
"8679";"6";"Debido funcionamiento del órgano/servicio"
"8679";"9";"La información no existe"
"8679";"12";"Otras"
"8680";"2";"No recibió respuesta a su solicitud"
"8681";"2";"No recibió respuesta a su solicitud"
"8681";"12";"Otras"
"8682";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8682";"13";"La información no está disponible en forma permanente"
"8683";"1";"Respuesta negativa a la solicitud de información"
"8684";"1";"Respuesta negativa a la solicitud de información"
"8684";"12";"Otras"
"8685";"4";"Otras"
"8686";"2";"No recibió respuesta a su solicitud"
"8687";"2";"No recibió respuesta a su solicitud"
"8687";"12";"Otras"
"8688";"17";"Otros"
"8688";"14";"El acceso a la información no es expedito"
"8688";"30";"Otros"
"8689";"11";"Oposición de un tercero"
"8689";"1";"Respuesta negativa a la solicitud de información"
"8690";"1";"Respuesta negativa a la solicitud de información"
"8690";"12";"Otras"
"8691";"2";"No recibió respuesta a su solicitud"
"8692";"2";"No recibió respuesta a su solicitud"
"8693";"2";"No recibió respuesta a su solicitud"
"8694";"1";"Respuesta negativa a la solicitud de información"
"8695";"4";"Otras"
"8696";"3";"La información entregada no corresponde a la solicitada"
"8697";"30";"Otros"
"8697";"16";"La información está desactualizada"
"8697";"13";"La información no está disponible en forma permanente"
"8697";"15";"La información es incompleta"
"8697";"24";"Actos y documentos publicados en el Diario Oficial"
"8697";"22";"Marco normativo aplicable"
"8698";"1";"Respuesta negativa a la solicitud de información"
"8699";"2";"No recibió respuesta a su solicitud"
"8700";"3";"La información entregada no corresponde a la solicitada"
"8701";"2";"No recibió respuesta a su solicitud"
"8702";"2";"No recibió respuesta a su solicitud"
"8703";"22";"Marco normativo aplicable"
"8703";"21";"Personal y sus remuneraciones"
"8703";"18";"Organigrama"
"8703";"24";"Actos y documentos publicados en el Diario Oficial"
"8703";"15";"La información es incompleta"
"8703";"16";"La información está desactualizada"
"8704";"3";"La información entregada no corresponde a la solicitada"
"8704";"4";"Otras"
"8704";"12";"Otras"
"8705";"3";"La información entregada no corresponde a la solicitada"
"8706";"17";"Otros"
"8706";"19";"Facultades, funciones y atribuciones de unidades internas"
"8707";"2";"No recibió respuesta a su solicitud"
"8708";"2";"No recibió respuesta a su solicitud"
"8708";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8709";"12";"Otras"
"8709";"1";"Respuesta negativa a la solicitud de información"
"8710";"3";"La información entregada no corresponde a la solicitada"
"8711";"1";"Respuesta negativa a la solicitud de información"
"8712";"17";"Otros"
"8712";"30";"Otros"
"8713";"2";"No recibió respuesta a su solicitud"
"8714";"4";"Otras"
"8715";"12";"Otras"
"8715";"2";"No recibió respuesta a su solicitud"
"8716";"15";"La información es incompleta"
"8716";"21";"Personal y sus remuneraciones"
"8717";"2";"No recibió respuesta a su solicitud"
"8717";"12";"Otras"
"8718";"2";"No recibió respuesta a su solicitud"
"8719";"3";"La información entregada no corresponde a la solicitada"
"8720";"3";"La información entregada no corresponde a la solicitada"
"8720";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8721";"4";"Otras"
"8721";"12";"Otras"
"8722";"4";"Otras"
"8722";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8722";"3";"La información entregada no corresponde a la solicitada"
"8722";"1";"Respuesta negativa a la solicitud de información"
"8723";"1";"Respuesta negativa a la solicitud de información"
"8723";"3";"La información entregada no corresponde a la solicitada"
"8723";"2";"No recibió respuesta a su solicitud"
"8724";"1";"Respuesta negativa a la solicitud de información"
"8725";"1";"Respuesta negativa a la solicitud de información"
"8726";"2";"No recibió respuesta a su solicitud"
"8726";"12";"Otras"
"8727";"2";"No recibió respuesta a su solicitud"
"8728";"3";"La información entregada no corresponde a la solicitada"
"8729";"2";"No recibió respuesta a su solicitud"
"8730";"2";"No recibió respuesta a su solicitud"
"8731";"12";"Otras"
"8731";"4";"Otras"
"8732";"4";"Otras"
"8732";"11";"Oposición de un tercero"
"8733";"17";"Otros"
"8733";"30";"Otros"
"8734";"1";"Respuesta negativa a la solicitud de información"
"8735";"4";"Otras"
"8736";"9";"La información no existe"
"8736";"8";"No se encuentra la información"
"8736";"1";"Respuesta negativa a la solicitud de información"
"8737";"2";"No recibió respuesta a su solicitud"
"8738";"8";"No se encuentra la información"
"8738";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8738";"4";"Otras"
"8739";"4";"Otras"
"8740";"8";"No se encuentra la información"
"8740";"12";"Otras"
"8740";"2";"No recibió respuesta a su solicitud"
"8741";"2";"No recibió respuesta a su solicitud"
"8741";"6";"Debido funcionamiento del órgano/servicio"
"8742";"12";"Otras"
"8742";"2";"No recibió respuesta a su solicitud"
"8743";"28";"Presupuesto asignado y su ejecución"
"8743";"16";"La información está desactualizada"
"8743";"14";"El acceso a la información no es expedito"
"8743";"15";"La información es incompleta"
"8743";"13";"La información no está disponible en forma permanente"
"8743";"21";"Personal y sus remuneraciones"
"8743";"23";"Actos y resoluciones con efectos sobre terceros"
"8743";"26";"Contrataciones"
"8744";"2";"No recibió respuesta a su solicitud"
"8744";"12";"Otras"
"8745";"4";"Otras"
"8746";"4";"Otras"
"8746";"3";"La información entregada no corresponde a la solicitada"
"8747";"2";"No recibió respuesta a su solicitud"
"8748";"1";"Respuesta negativa a la solicitud de información"
"8748";"12";"Otras"
"8749";"2";"No recibió respuesta a su solicitud"
"8750";"4";"Otras"
"8751";"4";"Otras"
"8751";"12";"Otras"
"8752";"12";"Otras"
"8752";"1";"Respuesta negativa a la solicitud de información"
"8753";"3";"La información entregada no corresponde a la solicitada"
"8754";"12";"Otras"
"8754";"4";"Otras"
"8755";"2";"No recibió respuesta a su solicitud"
"8756";"2";"No recibió respuesta a su solicitud"
"8757";"3";"La información entregada no corresponde a la solicitada"
"8758";"2";"No recibió respuesta a su solicitud"
"8758";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8759";"1";"Respuesta negativa a la solicitud de información"
"8760";"1";"Respuesta negativa a la solicitud de información"
"8761";"1";"Respuesta negativa a la solicitud de información"
"8761";"8";"No se encuentra la información"
"8762";"2";"No recibió respuesta a su solicitud"
"8763";"1";"Respuesta negativa a la solicitud de información"
"8764";"2";"No recibió respuesta a su solicitud"
"8765";"2";"No recibió respuesta a su solicitud"
"8766";"2";"No recibió respuesta a su solicitud"
"8767";"2";"No recibió respuesta a su solicitud"
"8768";"2";"No recibió respuesta a su solicitud"
"8769";"2";"No recibió respuesta a su solicitud"
"8770";"1";"Respuesta negativa a la solicitud de información"
"8770";"12";"Otras"
"8771";"3";"La información entregada no corresponde a la solicitada"
"8772";"2";"No recibió respuesta a su solicitud"
"8773";"2";"No recibió respuesta a su solicitud"
"8773";"8";"No se encuentra la información"
"8774";"1";"Respuesta negativa a la solicitud de información"
"8775";"1";"Respuesta negativa a la solicitud de información"
"8775";"12";"Otras"
"8776";"12";"Otras"
"8776";"6";"Debido funcionamiento del órgano/servicio"
"8776";"11";"Oposición de un tercero"
"8776";"1";"Respuesta negativa a la solicitud de información"
"8777";"4";"Otras"
"8778";"4";"Otras"
"8778";"9";"La información no existe"
"8779";"22";"Marco normativo aplicable"
"8779";"13";"La información no está disponible en forma permanente"
"8780";"12";"Otras"
"8780";"3";"La información entregada no corresponde a la solicitada"
"8781";"2";"No recibió respuesta a su solicitud"
"8782";"12";"Otras"
"8782";"4";"Otras"
"8783";"1";"Respuesta negativa a la solicitud de información"
"8784";"3";"La información entregada no corresponde a la solicitada"
"8784";"6";"Debido funcionamiento del órgano/servicio"
"8784";"12";"Otras"
"8785";"12";"Otras"
"8785";"1";"Respuesta negativa a la solicitud de información"
"8786";"2";"No recibió respuesta a su solicitud"
"8787";"2";"No recibió respuesta a su solicitud"
"8788";"2";"No recibió respuesta a su solicitud"
"8789";"2";"No recibió respuesta a su solicitud"
"8790";"2";"No recibió respuesta a su solicitud"
"8791";"1";"Respuesta negativa a la solicitud de información"
"8791";"3";"La información entregada no corresponde a la solicitada"
"8791";"12";"Otras"
"8792";"15";"La información es incompleta"
"8792";"21";"Personal y sus remuneraciones"
"8793";"12";"Otras"
"8793";"11";"Oposición de un tercero"
"8793";"4";"Otras"
"8793";"3";"La información entregada no corresponde a la solicitada"
"8793";"2";"No recibió respuesta a su solicitud"
"8794";"3";"La información entregada no corresponde a la solicitada"
"8794";"1";"Respuesta negativa a la solicitud de información"
"8794";"11";"Oposición de un tercero"
"8795";"12";"Otras"
"8795";"1";"Respuesta negativa a la solicitud de información"
"8796";"1";"Respuesta negativa a la solicitud de información"
"8796";"12";"Otras"
"8796";"4";"Otras"
"8797";"12";"Otras"
"8797";"1";"Respuesta negativa a la solicitud de información"
"8798";"3";"La información entregada no corresponde a la solicitada"
"8799";"2";"No recibió respuesta a su solicitud"
"8799";"17";"Otros"
"8799";"30";"Otros"
"8800";"30";"Otros"
"8800";"17";"Otros"
"8801";"2";"No recibió respuesta a su solicitud"
"8802";"17";"Otros"
"8802";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8803";"2";"No recibió respuesta a su solicitud"
"8804";"2";"No recibió respuesta a su solicitud"
"8804";"12";"Otras"
"8805";"4";"Otras"
"8806";"4";"Otras"
"8806";"12";"Otras"
"8806";"1";"Respuesta negativa a la solicitud de información"
"8807";"3";"La información entregada no corresponde a la solicitada"
"8808";"23";"Actos y resoluciones con efectos sobre terceros"
"8808";"15";"La información es incompleta"
"8808";"13";"La información no está disponible en forma permanente"
"8809";"2";"No recibió respuesta a su solicitud"
"8809";"12";"Otras"
"8810";"17";"Otros"
"8810";"30";"Otros"
"8811";"30";"Otros"
"8811";"14";"El acceso a la información no es expedito"
"8811";"15";"La información es incompleta"
"8811";"19";"Facultades, funciones y atribuciones de unidades internas"
"8812";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8812";"13";"La información no está disponible en forma permanente"
"8813";"8";"No se encuentra la información"
"8813";"2";"No recibió respuesta a su solicitud"
"8814";"2";"No recibió respuesta a su solicitud"
"8815";"17";"Otros"
"8815";"21";"Personal y sus remuneraciones"
"8816";"1";"Respuesta negativa a la solicitud de información"
"8816";"12";"Otras"
"8817";"2";"No recibió respuesta a su solicitud"
"8818";"1";"Respuesta negativa a la solicitud de información"
"8819";"23";"Actos y resoluciones con efectos sobre terceros"
"8819";"15";"La información es incompleta"
"8820";"2";"No recibió respuesta a su solicitud"
"8821";"1";"Respuesta negativa a la solicitud de información"
"8821";"3";"La información entregada no corresponde a la solicitada"
"8821";"12";"Otras"
"8821";"11";"Oposición de un tercero"
"8822";"4";"Otras"
"8823";"1";"Respuesta negativa a la solicitud de información"
"8824";"1";"Respuesta negativa a la solicitud de información"
"8824";"11";"Oposición de un tercero"
"8825";"15";"La información es incompleta"
"8825";"23";"Actos y resoluciones con efectos sobre terceros"
"8826";"14";"El acceso a la información no es expedito"
"8826";"30";"Otros"
"8827";"1";"Respuesta negativa a la solicitud de información"
"8828";"2";"No recibió respuesta a su solicitud"
"8829";"4";"Otras"
"8830";"1";"Respuesta negativa a la solicitud de información"
"8831";"2";"No recibió respuesta a su solicitud"
"8832";"2";"No recibió respuesta a su solicitud"
"8833";"30";"Otros"
"8833";"17";"Otros"
"8834";"2";"No recibió respuesta a su solicitud"
"8835";"2";"No recibió respuesta a su solicitud"
"8836";"2";"No recibió respuesta a su solicitud"
"8837";"17";"Otros"
"8837";"13";"La información no está disponible en forma permanente"
"8837";"30";"Otros"
"8838";"1";"Respuesta negativa a la solicitud de información"
"8838";"3";"La información entregada no corresponde a la solicitada"
"8838";"8";"No se encuentra la información"
"8839";"12";"Otras"
"8839";"1";"Respuesta negativa a la solicitud de información"
"8840";"1";"Respuesta negativa a la solicitud de información"
"8840";"6";"Debido funcionamiento del órgano/servicio"
"8841";"11";"Oposición de un tercero"
"8841";"1";"Respuesta negativa a la solicitud de información"
"8842";"3";"La información entregada no corresponde a la solicitada"
"8842";"12";"Otras"
"8843";"3";"La información entregada no corresponde a la solicitada"
"8843";"30";"Otros"
"8843";"17";"Otros"
"8844";"1";"Respuesta negativa a la solicitud de información"
"8845";"2";"No recibió respuesta a su solicitud"
"8846";"1";"Respuesta negativa a la solicitud de información"
"8846";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8847";"1";"Respuesta negativa a la solicitud de información"
"8848";"4";"Otras"
"8849";"12";"Otras"
"8849";"2";"No recibió respuesta a su solicitud"
"8850";"1";"Respuesta negativa a la solicitud de información"
"8851";"2";"No recibió respuesta a su solicitud"
"8852";"17";"Otros"
"8852";"30";"Otros"
"8853";"3";"La información entregada no corresponde a la solicitada"
"8853";"12";"Otras"
"8854";"8";"No se encuentra la información"
"8854";"1";"Respuesta negativa a la solicitud de información"
"8855";"14";"El acceso a la información no es expedito"
"8855";"16";"La información está desactualizada"
"8855";"13";"La información no está disponible en forma permanente"
"8855";"15";"La información es incompleta"
"8855";"25";"Mecanismos de participación ciudadana"
"8855";"27";"Transferencias de fondos públicos"
"8855";"21";"Personal y sus remuneraciones"
"8856";"1";"Respuesta negativa a la solicitud de información"
"8856";"6";"Debido funcionamiento del órgano/servicio"
"8857";"2";"No recibió respuesta a su solicitud"
"8858";"4";"Otras"
"8859";"4";"Otras"
"8859";"2";"No recibió respuesta a su solicitud"
"8860";"3";"La información entregada no corresponde a la solicitada"
"8861";"3";"La información entregada no corresponde a la solicitada"
"8861";"1";"Respuesta negativa a la solicitud de información"
"8861";"12";"Otras"
"8862";"12";"Otras"
"8862";"2";"No recibió respuesta a su solicitud"
"8863";"2";"No recibió respuesta a su solicitud"
"8863";"1";"Respuesta negativa a la solicitud de información"
"8863";"3";"La información entregada no corresponde a la solicitada"
"8863";"6";"Debido funcionamiento del órgano/servicio"
"8863";"8";"No se encuentra la información"
"8863";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8864";"12";"Otras"
"8864";"2";"No recibió respuesta a su solicitud"
"8865";"1";"Respuesta negativa a la solicitud de información"
"8865";"12";"Otras"
"8865";"6";"Debido funcionamiento del órgano/servicio"
"8866";"1";"Respuesta negativa a la solicitud de información"
"8867";"1";"Respuesta negativa a la solicitud de información"
"8867";"12";"Otras"
"8868";"4";"Otras"
"8869";"3";"La información entregada no corresponde a la solicitada"
"8870";"24";"Actos y documentos publicados en el Diario Oficial"
"8870";"23";"Actos y resoluciones con efectos sobre terceros"
"8870";"17";"Otros"
"8870";"30";"Otros"
"8871";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8871";"15";"La información es incompleta"
"8872";"1";"Respuesta negativa a la solicitud de información"
"8872";"6";"Debido funcionamiento del órgano/servicio"
"8873";"6";"Debido funcionamiento del órgano/servicio"
"8873";"1";"Respuesta negativa a la solicitud de información"
"8874";"3";"La información entregada no corresponde a la solicitada"
"8874";"9";"La información no existe"
"8875";"12";"Otras"
"8875";"1";"Respuesta negativa a la solicitud de información"
"8876";"12";"Otras"
"8876";"4";"Otras"
"8877";"4";"Otras"
"8877";"12";"Otras"
"8878";"2";"No recibió respuesta a su solicitud"
"8879";"1";"Respuesta negativa a la solicitud de información"
"8879";"3";"La información entregada no corresponde a la solicitada"
"8879";"12";"Otras"
"8879";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8879";"6";"Debido funcionamiento del órgano/servicio"
"8880";"2";"No recibió respuesta a su solicitud"
"8881";"4";"Otras"
"8882";"13";"La información no está disponible en forma permanente"
"8882";"23";"Actos y resoluciones con efectos sobre terceros"
"8882";"24";"Actos y documentos publicados en el Diario Oficial"
"8882";"25";"Mecanismos de participación ciudadana"
"8882";"27";"Transferencias de fondos públicos"
"8882";"26";"Contrataciones"
"8882";"21";"Personal y sus remuneraciones"
"8882";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8882";"22";"Marco normativo aplicable"
"8882";"19";"Facultades, funciones y atribuciones de unidades internas"
"8882";"18";"Organigrama"
"8882";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8882";"28";"Presupuesto asignado y su ejecución"
"8883";"3";"La información entregada no corresponde a la solicitada"
"8884";"1";"Respuesta negativa a la solicitud de información"
"8884";"11";"Oposición de un tercero"
"8885";"1";"Respuesta negativa a la solicitud de información"
"8886";"4";"Otras"
"8886";"12";"Otras"
"8887";"8";"No se encuentra la información"
"8887";"2";"No recibió respuesta a su solicitud"
"8888";"30";"Otros"
"8888";"21";"Personal y sus remuneraciones"
"8888";"13";"La información no está disponible en forma permanente"
"8888";"15";"La información es incompleta"
"8888";"17";"Otros"
"8888";"16";"La información está desactualizada"
"8888";"14";"El acceso a la información no es expedito"
"8889";"4";"Otras"
"8889";"12";"Otras"
"8890";"14";"El acceso a la información no es expedito"
"8890";"16";"La información está desactualizada"
"8890";"15";"La información es incompleta"
"8890";"13";"La información no está disponible en forma permanente"
"8890";"21";"Personal y sus remuneraciones"
"8891";"27";"Transferencias de fondos públicos"
"8891";"13";"La información no está disponible en forma permanente"
"8891";"15";"La información es incompleta"
"8891";"16";"La información está desactualizada"
"8891";"14";"El acceso a la información no es expedito"
"8891";"17";"Otros"
"8891";"30";"Otros"
"8891";"28";"Presupuesto asignado y su ejecución"
"8891";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8892";"2";"No recibió respuesta a su solicitud"
"8893";"2";"No recibió respuesta a su solicitud"
"8894";"1";"Respuesta negativa a la solicitud de información"
"8894";"12";"Otras"
"8895";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8895";"28";"Presupuesto asignado y su ejecución"
"8895";"14";"El acceso a la información no es expedito"
"8895";"16";"La información está desactualizada"
"8895";"15";"La información es incompleta"
"8895";"13";"La información no está disponible en forma permanente"
"8895";"27";"Transferencias de fondos públicos"
"8895";"26";"Contrataciones"
"8895";"23";"Actos y resoluciones con efectos sobre terceros"
"8896";"4";"Otras"
"8897";"2";"No recibió respuesta a su solicitud"
"8898";"3";"La información entregada no corresponde a la solicitada"
"8898";"4";"Otras"
"8899";"2";"No recibió respuesta a su solicitud"
"8900";"2";"No recibió respuesta a su solicitud"
"8901";"2";"No recibió respuesta a su solicitud"
"8902";"4";"Otras"
"8903";"4";"Otras"
"8903";"12";"Otras"
"8904";"2";"No recibió respuesta a su solicitud"
"8905";"2";"No recibió respuesta a su solicitud"
"8906";"12";"Otras"
"8906";"4";"Otras"
"8907";"1";"Respuesta negativa a la solicitud de información"
"8908";"2";"No recibió respuesta a su solicitud"
"8909";"1";"Respuesta negativa a la solicitud de información"
"8909";"12";"Otras"
"8910";"2";"No recibió respuesta a su solicitud"
"8911";"2";"No recibió respuesta a su solicitud"
"8912";"1";"Respuesta negativa a la solicitud de información"
"8912";"12";"Otras"
"8913";"12";"Otras"
"8913";"2";"No recibió respuesta a su solicitud"
"8914";"21";"Personal y sus remuneraciones"
"8914";"13";"La información no está disponible en forma permanente"
"8914";"16";"La información está desactualizada"
"8915";"2";"No recibió respuesta a su solicitud"
"8916";"2";"No recibió respuesta a su solicitud"
"8916";"12";"Otras"
"8916";"4";"Otras"
"8917";"14";"El acceso a la información no es expedito"
"8917";"15";"La información es incompleta"
"8917";"30";"Otros"
"8918";"12";"Otras"
"8918";"3";"La información entregada no corresponde a la solicitada"
"8919";"1";"Respuesta negativa a la solicitud de información"
"8919";"9";"La información no existe"
"8920";"2";"No recibió respuesta a su solicitud"
"8921";"2";"No recibió respuesta a su solicitud"
"8922";"3";"La información entregada no corresponde a la solicitada"
"8923";"1";"Respuesta negativa a la solicitud de información"
"8924";"1";"Respuesta negativa a la solicitud de información"
"8924";"12";"Otras"
"8925";"1";"Respuesta negativa a la solicitud de información"
"8926";"3";"La información entregada no corresponde a la solicitada"
"8927";"2";"No recibió respuesta a su solicitud"
"8928";"1";"Respuesta negativa a la solicitud de información"
"8929";"3";"La información entregada no corresponde a la solicitada"
"8930";"2";"No recibió respuesta a su solicitud"
"8931";"2";"No recibió respuesta a su solicitud"
"8932";"15";"La información es incompleta"
"8933";"2";"No recibió respuesta a su solicitud"
"8934";"15";"La información es incompleta"
"8934";"13";"La información no está disponible en forma permanente"
"8934";"14";"El acceso a la información no es expedito"
"8934";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8934";"19";"Facultades, funciones y atribuciones de unidades internas"
"8935";"3";"La información entregada no corresponde a la solicitada"
"8936";"4";"Otras"
"8937";"1";"Respuesta negativa a la solicitud de información"
"8938";"1";"Respuesta negativa a la solicitud de información"
"8938";"11";"Oposición de un tercero"
"8938";"12";"Otras"
"8939";"17";"Otros"
"8939";"30";"Otros"
"8940";"3";"La información entregada no corresponde a la solicitada"
"8941";"3";"La información entregada no corresponde a la solicitada"
"8941";"1";"Respuesta negativa a la solicitud de información"
"8941";"6";"Debido funcionamiento del órgano/servicio"
"8942";"8";"No se encuentra la información"
"8942";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8942";"1";"Respuesta negativa a la solicitud de información"
"8943";"2";"No recibió respuesta a su solicitud"
"8943";"10";"La información solicitada está en posesión de otro órgano o servicio"
"8943";"6";"Debido funcionamiento del órgano/servicio"
"8944";"2";"No recibió respuesta a su solicitud"
"8945";"2";"No recibió respuesta a su solicitud"
"8946";"3";"La información entregada no corresponde a la solicitada"
"8946";"9";"La información no existe"
"8947";"3";"La información entregada no corresponde a la solicitada"
"8948";"3";"La información entregada no corresponde a la solicitada"
"8949";"1";"Respuesta negativa a la solicitud de información"
"8950";"30";"Otros"
"8950";"17";"Otros"
"8951";"1";"Respuesta negativa a la solicitud de información"
"8951";"2";"No recibió respuesta a su solicitud"
"8951";"12";"Otras"
"8952";"2";"No recibió respuesta a su solicitud"
"8953";"1";"Respuesta negativa a la solicitud de información"
"8954";"1";"Respuesta negativa a la solicitud de información"
"8955";"1";"Respuesta negativa a la solicitud de información"
"8956";"17";"Otros"
"8956";"30";"Otros"
"8957";"16";"La información está desactualizada"
"8957";"15";"La información es incompleta"
"8957";"18";"Organigrama"
"8958";"1";"Respuesta negativa a la solicitud de información"
"8959";"23";"Actos y resoluciones con efectos sobre terceros"
"8959";"24";"Actos y documentos publicados en el Diario Oficial"
"8959";"15";"La información es incompleta"
"8959";"13";"La información no está disponible en forma permanente"
"8959";"16";"La información está desactualizada"
"8959";"14";"El acceso a la información no es expedito"
"8959";"30";"Otros"
"8960";"12";"Otras"
"8960";"4";"Otras"
"8961";"12";"Otras"
"8961";"3";"La información entregada no corresponde a la solicitada"
"8962";"3";"La información entregada no corresponde a la solicitada"
"8963";"2";"No recibió respuesta a su solicitud"
"8963";"12";"Otras"
"8964";"3";"La información entregada no corresponde a la solicitada"
"8965";"3";"La información entregada no corresponde a la solicitada"
"8965";"12";"Otras"
"8966";"30";"Otros"
"8966";"28";"Presupuesto asignado y su ejecución"
"8966";"29";"Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)"
"8966";"14";"El acceso a la información no es expedito"
"8966";"16";"La información está desactualizada"
"8966";"17";"Otros"
"8966";"13";"La información no está disponible en forma permanente"
"8966";"15";"La información es incompleta"
"8966";"24";"Actos y documentos publicados en el Diario Oficial"
"8966";"25";"Mecanismos de participación ciudadana"
"8966";"23";"Actos y resoluciones con efectos sobre terceros"
"8966";"26";"Contrataciones"
"8966";"27";"Transferencias de fondos públicos"
"8966";"18";"Organigrama"
"8966";"19";"Facultades, funciones y atribuciones de unidades internas"
"8966";"20";"Entidades en que el organismo tiene participación, representación e intervención"
"8966";"22";"Marco normativo aplicable"
"8966";"21";"Personal y sus remuneraciones"
"8967";"3";"La información entregada no corresponde a la solicitada"
"8968";"1";"Respuesta negativa a la solicitud de información"
"8968";"12";"Otras"
"8969";"2";"No recibió respuesta a su solicitud"
"8970";"2";"No recibió respuesta a su solicitud"
"8971";"1";"Respuesta negativa a la solicitud de información"
"8972";"1";"Respuesta negativa a la solicitud de información"
"8973";"1";"Respuesta negativa a la solicitud de información"
"8974";"2";"No recibió respuesta a su solicitud"
"8974";"12";"Otras"
"8975";"13";"La información no está disponible en forma permanente"
"8975";"17";"Otros"
"8975";"14";"El acceso a la información no es expedito"
"8975";"30";"Otros"
"8976";"12";"Otras"
"8976";"4";"Otras"
"8976";"9";"La información no existe"
"8976";"8";"No se encuentra la información"
"8976";"2";"No recibió respuesta a su solicitud"
"8976";"3";"La información entregada no corresponde a la solicitada"
"8977";"1";"Respuesta negativa a la solicitud de información"
"8977";"2";"No recibió respuesta a su solicitud"
"8977";"11";"Oposición de un tercero"
"8977";"12";"Otras"
"8978";"12";"Otras"
"8978";"3";"La información entregada no corresponde a la solicitada"
"8979";"3";"La información entregada no corresponde a la solicitada"
"8979";"12";"Otras"
"8979";"4";"Otras"
"8980";"4";"Otras"
"8980";"12";"Otras"
"8981";"12";"Otras"
"8981";"3";"La información entregada no corresponde a la solicitada"
"8982";"1";"Respuesta negativa a la solicitud de información"
"8983";"1";"Respuesta negativa a la solicitud de información"
"8984";"2";"No recibió respuesta a su solicitud"
"8985";"1";"Respuesta negativa a la solicitud de información"
